window_id,video_id,video_path,source_path,source_start_seconds,duration_seconds,cohort,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,prior_algorithm_exposure,browser_video_path
jiufu_14d4ade8b6206e_first30,jiufu_14d4ade8b6206e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4
jiufu_b7b6bd430c8fe7_first30,jiufu_b7b6bd430c8fe7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4
jiufu_2b9099fd06d9e1_first30,jiufu_2b9099fd06d9e1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4
jiufu_370ef65c280bd7_first30,jiufu_370ef65c280bd7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4
jiufu_638ea7f2298781_first30,jiufu_638ea7f2298781,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4
jiufu_931fb29cee6b4b_first30,jiufu_931fb29cee6b4b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4
jiufu_b01f0755dc6a1f_first30,jiufu_b01f0755dc6a1f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4
jiufu_f242385ce55e15_first30,jiufu_f242385ce55e15,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4
jiufu_f920435ef76ec4_first30,jiufu_f920435ef76ec4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4
jiufu_d37cd7a2cec816_first30,jiufu_d37cd7a2cec816,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4
jiufu_7f52d294468aa5_first30,jiufu_7f52d294468aa5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4
jiufu_fdd90da34c7a97_first30,jiufu_fdd90da34c7a97,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090842-611.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090842-611.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090842-611.MP4
jiufu_11acdc6d1c6ccc_first30,jiufu_11acdc6d1c6ccc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4
jiufu_cc60214ff2d564_first30,jiufu_cc60214ff2d564,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4
jiufu_f23fd2fe9eb848_first30,jiufu_f23fd2fe9eb848,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4
jiufu_766cc912612d8c_first30,jiufu_766cc912612d8c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4
jiufu_19e995b0eca6a3_first30,jiufu_19e995b0eca6a3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4
jiufu_126bdac0bd036b_first30,jiufu_126bdac0bd036b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4
jiufu_c6e5a206ad0c30_first30,jiufu_c6e5a206ad0c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4
jiufu_0f7af9c769fda5_first30,jiufu_0f7af9c769fda5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4
jiufu_42402108cd09a9_first30,jiufu_42402108cd09a9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4
jiufu_a97a8ff157139f_first30,jiufu_a97a8ff157139f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4
jiufu_a45d837f891e44_first30,jiufu_a45d837f891e44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4
jiufu_3a993354ebd1c7_first30,jiufu_3a993354ebd1c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4
jiufu_2320c69c168a7a_first30,jiufu_2320c69c168a7a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4
jiufu_13f838ff73e069_first30,jiufu_13f838ff73e069,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4
jiufu_34e5b460466c18_first30,jiufu_34e5b460466c18,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4
jiufu_7388b7efc8afb3_first30,jiufu_7388b7efc8afb3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4
jiufu_cbc238aa9bbc71_first30,jiufu_cbc238aa9bbc71,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4
jiufu_2fdd36fbe9a8ce_first30,jiufu_2fdd36fbe9a8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4
jiufu_ef58cd171d4783_first30,jiufu_ef58cd171d4783,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4
jiufu_96dfaf729ad3d4_first30,jiufu_96dfaf729ad3d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4
jiufu_dfa58f3a711e47_first30,jiufu_dfa58f3a711e47,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4
jiufu_a1ceaa6025ff79_first30,jiufu_a1ceaa6025ff79,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4
jiufu_376f61387ab710_first30,jiufu_376f61387ab710,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4
jiufu_f6508f398bcf0f_first30,jiufu_f6508f398bcf0f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4
jiufu_9a1c40cbb80bb1_first30,jiufu_9a1c40cbb80bb1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4
jiufu_161f93bfffbe11_first30,jiufu_161f93bfffbe11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4
jiufu_014c9b6a274fed_first30,jiufu_014c9b6a274fed,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4
jiufu_028724ccc9868d_first30,jiufu_028724ccc9868d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4
jiufu_0c053f837a8b23_first30,jiufu_0c053f837a8b23,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4
jiufu_8f6eabd7f2cb6e_first30,jiufu_8f6eabd7f2cb6e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4
jiufu_21b4c4c26061d0_first30,jiufu_21b4c4c26061d0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4
jiufu_37333d1afc0ec2_first30,jiufu_37333d1afc0ec2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4
jiufu_1ededf79f4d325_first30,jiufu_1ededf79f4d325,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4
jiufu_b273cec8024eb2_first30,jiufu_b273cec8024eb2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4
jiufu_d1a9a7ab944633_first30,jiufu_d1a9a7ab944633,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4
jiufu_908496549f5b42_first30,jiufu_908496549f5b42,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4
jiufu_d3820405b5afe2_first30,jiufu_d3820405b5afe2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4
jiufu_04fd6f8dc56a73_first30,jiufu_04fd6f8dc56a73,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4
jiufu_440a29cebcae1c_first30,jiufu_440a29cebcae1c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4
jiufu_8538e6e6160d83_first30,jiufu_8538e6e6160d83,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4
jiufu_e2821e37ff899d_first30,jiufu_e2821e37ff899d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4
jiufu_b80d393ca25ef8_first30,jiufu_b80d393ca25ef8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4
jiufu_adb9b6776eb349_first30,jiufu_adb9b6776eb349,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4
jiufu_8fea3748e16a76_first30,jiufu_8fea3748e16a76,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4
jiufu_d837d576df8e43_first30,jiufu_d837d576df8e43,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,0,30,jiufu271,R2,,pending,,expiration_peak,,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4
