window_id,file_id,farm,source_path,source_session,cow_token,start_seconds,duration_seconds,sampling_rule,role,reference_status,timestamp_validation
jiufu_0d1522aef374ec_first30,jiufu_0d1522aef374ec,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085035-A1022205.MP4,20240801T085035_A1022205,A1022205,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_d34b02325b217f_first30,jiufu_d34b02325b217f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085306-1831.MP4,20240801T085306_1831,1831,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_2cdb051142d5ab_first30,jiufu_2cdb051142d5ab,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085946-670.MP4,20240801T085946_670,670,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_d4707a9c23271d_first30,jiufu_d4707a9c23271d,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091831-670.MP4,20240801T091831_670,670,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_61a48001d2c6ac_first30,jiufu_61a48001d2c6ac,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091954-A1022186.MP4,20240801T091954_A1022186,A1022186,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_2f0c90ece853b4_first30,jiufu_2f0c90ece853b4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092219-710.MP4,20240801T092219_710,710,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_57c74728570ec9_first30,jiufu_57c74728570ec9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092442-A1022211.MP4,20240801T092442_A1022211,A1022211,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_2fc7ddf8f284e4_first30,jiufu_2fc7ddf8f284e4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092718-627.MP4,20240801T092718_627,627,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_a04e9f770a2bb9_first30,jiufu_a04e9f770a2bb9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093041-606.MP4,20240801T093041_606,606,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_333df78fe49441_first30,jiufu_333df78fe49441,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093303-878.MP4,20240801T093303_878,878,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_4263d1ee2b7d38_first30,jiufu_4263d1ee2b7d38,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093518-A1022211.MP4,20240801T093518_A1022211,A1022211,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_7cb985938d0a6a_first30,jiufu_7cb985938d0a6a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093643-659.MP4,20240801T093643_659,659,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_7c448f9ef64639_first30,jiufu_7c448f9ef64639,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093925-A1021135.MP4,20240801T093925_A1021135,A1021135,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_bc495978774317_first30,jiufu_bc495978774317,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094240-608.MP4,20240801T094240_608,608,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_ce8fcc51bec8d3_first30,jiufu_ce8fcc51bec8d3,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094515-610.MP4,20240801T094515_610,610,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_e3cef2504bbb4a_first30,jiufu_e3cef2504bbb4a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094721-678.MP4,20240801T094721_678,678,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_5a173259b2d81c_first30,jiufu_5a173259b2d81c,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094919-606.MP4,20240801T094919_606,606,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_d7a117e86dae24_first30,jiufu_d7a117e86dae24,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095015-604.MP4,20240801T095015_604,604,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_f339ead1fdb0ac_first30,jiufu_f339ead1fdb0ac,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095308-648.MP4,20240801T095308_648,648,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_6d3bdd73c6d58a_first30,jiufu_6d3bdd73c6d58a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095532-880.MP4,20240801T095532_880,880,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_0095fbf4f8f613_first30,jiufu_0095fbf4f8f613,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095730-639.MP4,20240801T095730_639,639,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_6f2025aac495fd_first30,jiufu_6f2025aac495fd,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095910-921.MP4,20240801T095910_921,921,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_92e9f652faa64a_first30,jiufu_92e9f652faa64a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100106-1145.MP4,20240801T100106_1145,1145,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_fe09caa146ddbd_first30,jiufu_fe09caa146ddbd,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100313-648.MP4,20240801T100313_648,648,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_f6c192eaf6c290_first30,jiufu_f6c192eaf6c290,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100653-854.MP4,20240801T100653_854,854,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_42e874dae20aee_first30,jiufu_42e874dae20aee,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100920-868.MP4,20240801T100920_868,868,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_b45e99f5e3803e_first30,jiufu_b45e99f5e3803e,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T101921-1290.MP4,20240801T101921_1290,1290,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_250cea481e2ccd_first30,jiufu_250cea481e2ccd,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102138-1004.MP4,20240801T102138_1004,1004,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_fbbccb98b40ed8_first30,jiufu_fbbccb98b40ed8,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102426-A1022182.MP4,20240801T102426_A1022182,A1022182,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_b7367092cbf12f_first30,jiufu_b7367092cbf12f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102603-1039.MP4,20240801T102603_1039,1039,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_b42fb594523377_first30,jiufu_b42fb594523377,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102838-987.MP4,20240801T102838_987,987,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_bf9a8ef3c38b6b_first30,jiufu_bf9a8ef3c38b6b,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103517-861.MP4,20240801T103517_861,861,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_61a3c1628d9017_first30,jiufu_61a3c1628d9017,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103842-859.MP4,20240801T103842_859,859,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_fbaed9c05fdf1a_first30,jiufu_fbaed9c05fdf1a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104244-874.MP4,20240801T104244_874,874,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_09732493a874e4_first30,jiufu_09732493a874e4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104504-623.MP4,20240801T104504_623,623,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_afbc3c7536759a_first30,jiufu_afbc3c7536759a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104743-353.MP4,20240801T104743_353,353,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_ce73dd701d1a38_first30,jiufu_ce73dd701d1a38,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105003-A1022145.MP4,20240801T105003_A1022145,A1022145,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_c2f523dbca4113_first30,jiufu_c2f523dbca4113,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105204-919.MP4,20240801T105204_919,919,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_19a4aa849045e9_first30,jiufu_19a4aa849045e9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105433-1185.MP4,20240801T105433_1185,1185,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_bfba3aa9a87b7c_first30,jiufu_bfba3aa9a87b7c,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105702-A1022181.MP4,20240801T105702_A1022181,A1022181,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_6a5717214c3e46_first30,jiufu_6a5717214c3e46,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T085945-600.MP4,20240802T085945_600,600,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_542013dcb78dc0_first30,jiufu_542013dcb78dc0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090139-878.MP4,20240802T090139_878,878,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_596ccaaf7a001c_first30,jiufu_596ccaaf7a001c,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090335-632.MP4,20240802T090335_632,632,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_9b4d8a24856a9f_first30,jiufu_9b4d8a24856a9f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090646-1436.MP4,20240802T090646_1436,1436,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_6e5606d58e82c5_first30,jiufu_6e5606d58e82c5,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090823-1078.MP4,20240802T090823_1078,1078,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_58dfb2705d8668_first30,jiufu_58dfb2705d8668,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091131-281.MP4,20240802T091131_281,281,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_a7efdc57a481f8_first30,jiufu_a7efdc57a481f8,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091253-697.MP4,20240802T091253_697,697,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_a1fad2b6534006_first30,jiufu_a1fad2b6534006,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091448-353.MP4,20240802T091448_353,353,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_d16072cd12326f_first30,jiufu_d16072cd12326f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091715-347.MP4,20240802T091715_347,347,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_1686565c1da471_first30,jiufu_1686565c1da471,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091928-1137.MP4,20240802T091928_1137,1137,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_4923eea2509695_first30,jiufu_4923eea2509695,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092151-1308.MP4,20240802T092151_1308,1308,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_ff4c4ac565e3b0_first30,jiufu_ff4c4ac565e3b0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092438-1539.MP4,20240802T092438_1539,1539,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_24afbde80aa2d4_first30,jiufu_24afbde80aa2d4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093003-493.MP4,20240802T093003_493,493,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_3f4fbf87cbf023_first30,jiufu_3f4fbf87cbf023,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093253-1285.MP4,20240802T093253_1285,1285,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_6434f8ad9b4978_first30,jiufu_6434f8ad9b4978,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093445-659.MP4,20240802T093445_659,659,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_0f495ca37676e0_first30,jiufu_0f495ca37676e0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094056-353.MP4,20240802T094056_353,353,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_87e482c45f5ec2_first30,jiufu_87e482c45f5ec2,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094348-A1022209.MP4,20240802T094348_A1022209,A1022209,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_135fcf30e11031_first30,jiufu_135fcf30e11031,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T090924-A1022245.MP4,20240803T090924_A1022245,A1022245,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_21792037472910_first30,jiufu_21792037472910,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091738-493.MP4,20240803T091738_493,493,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_fdc3b301cd9ef1_first30,jiufu_fdc3b301cd9ef1,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091934-653.MP4,20240803T091934_653,653,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_86e7274f6556e4_first30,jiufu_86e7274f6556e4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092044-A1021152.MP4,20240803T092044_A1021152,A1021152,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_b1efccc0572872_first30,jiufu_b1efccc0572872,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092348-A1021145.MP4,20240803T092348_A1021145,A1021145,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_cbf053d260a726_first30,jiufu_cbf053d260a726,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092519-218.MP4,20240803T092519_218,218,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
